NovelId,SentenceId,Emotion,Text
3,68,Neutral,"When a year was over, the young Queen bore a son, and as the step-mother had heard of her great good-fortune, she came with her daughter to the palace and pretended that she wanted to pay her a visit."
3,69,Neutral,"Once, however, when the King had gone out, and no one else was present, the wicked woman seized the Queen by the head, and her daughter seized her by the feet, and they lifted her out of the bed, and threw her out of the window into the stream which flowed by."
3,70,Neutral,"Then the ugly daughter laid herself in the bed, and the old woman covered her up over her head."
3,71,Neutral,"When the King came home again and wanted to speak to his wife, the old woman cried, ""Hush, hush, that can""t be now, she is lying in a violent perspiration; you must let her rest to-day."""
3,72,Neutral,"The King suspected no evil, and did not come back again till next morning; and as he talked with his wife and she answered him, with every word a toad leaped out, whereas formerly a piece of gold had fallen out."
3,73,Neutral,"Then he asked what that could be, but the old woman said that she had got that from the violent perspiration, and would soon lose it again."
3,74,Neutral,"During the night, however, the scullion saw a duck come swimming up the gutter, and it said,"
3,75,Neutral,"""King, what art thou doing now?"
3,76,Neutral,"Sleepest thou, or wakest thou?"""
3,77,Neutral,"And as he returned no answer, it said,"
3,78,Neutral,"""And my guests, What may they do?"""
3,79,Neutral,"The scullion said,"
3,80,Neutral,"""They are sleeping soundly, too."""
3,81,Neutral,"Then it asked again,"
3,82,Neutral,"""What does little baby mine?"""
3,83,Neutral,"He answered,"
3,84,Neutral,"""Sleepeth in her cradle fine."""
3,85,Neutral,"Then she went upstairs in the form of the Queen, nursed the baby, shook up its little bed, covered it over, and then swam away again down the gutter in the shape of a duck."
3,86,Neutral,"She came thus for two nights; on the third, she said to the scullion, ""Go and tell the King to take his sword and swing it three times over me on the threshold."""
3,87,Neutral,"Then the scullion ran and told this to the King, who came with his sword and swung it thrice over the spirit, and at the third time, his wife stood before him strong, living, and healthy as she had been before."
3,88,Happiness,"Thereupon the King was full of great joy, but he kept the Queen hidden in a chamber until the Sunday, when the baby was to be christened."
3,89,Neutral,"And when it was christened he said, ""What does a person deserve who drags another out of bed and throws him in the water?"""
3,90,Neutral,"""The wretch deserves nothing better,"" answered the old woman, ""than to be taken and put in a barrel stuck full of nails, and rolled down hill into the water."""
3,91,Neutral,"""Then,"" said the King, ""Thou hast pronounced thine own sentence;"" and he ordered such a barrel to be brought, and the old woman to be put into it with her daughter, and then the top was hammered on, and the barrel rolled down hill until it went into the river."
4,0,Neutral,"Let no one ever say that a poor tailor cannot do great things and win high honors; all that is needed is that he should go to the right smithy, and what is of most consequence, that he should have good luck."
4,1,Neutral,"A civil, adroit tailor""s apprentice once went out travelling, and came into a great forest, and, as he did not know the way, he lost himself."
4,2,Sadness,"Night fell, and nothing was left for him to do, but to seek a bed in this painful solitude."
4,3,Fear,"He might certainly have found a good bed on the soft moss, but the fear of wild beasts let him have no rest there, and at last he was forced to make up his mind to spend the night in a tree."
4,4,Happiness,"He sought out a high oak, climbed up to the top of it, and thanked God that he had his goose with him, for otherwise the wind which blew over the top of the tree would have carried him away."
4,5,Fear,"After he had spent some hours in the darkness, not without fear and trembling, he saw at a very short distance the glimmer of a light, and as he thought that a human habitation might be there, where he would be better off than on the branches of a tree, he got carefully down and went towards the light."
4,6,Neutral,It guided him to a small hut that was woven together of reeds and rushes.
4,7,Happiness,"He knocked boldly, the door opened, and by the light which came forth he saw a little hoary old man who wore a coat made of bits of colored stuff sewn together."
4,8,Anger,"""Who are you, and what do you want?"" asked the man in a grumbling voice."
4,9,Surprise,"""I am a poor tailor,"" he answered, ""whom night has surprised here in the wilderness, and I earnestly beg you to take me into your hut until morning."""
4,10,Disgust,"""Go your way,"" replied the old man in a surly voice, ""I will have nothing to do with runagates; seek for yourself a shelter elsewhere."""
4,11,Sadness,"After these words he was about to slip into his hut again, but the tailor held him so tightly by the corner of his coat, and pleaded so piteously, that the old man, who was not so ill-natured as he wished to appear, was at last softened, and took him into the hut with him where he gave him something to eat, and then pointed out to him a very good bed in a corner."
4,12,Surprise,"The weary tailor needed no rocking; but slept sweetly till morning, but even then would not have thought of getting up, if he had not been aroused by a great noise."
4,13,Neutral,A violent sound of screaming and roaring forced its way through the thin walls of the hut.
4,14,Fear,"The tailor, full of unwonted courage, jumped up, put his clothes on in haste, and hurried out."
4,15,Neutral,"Then close by the hut, he saw a great black bull and a beautiful stag, which were just preparing for a violent struggle."
4,16,Anger,"They rushed at each other with such extreme rage that the ground shook with their trampling, and the air resounded with their cries."
4,17,Neutral,"For a long time it was uncertain which of the two would gain the victory; at length the stag thrust his horns into his adversary""s body, whereupon the bull fell to the earth with a terrific roar, and was thoroughly despatched by a few strokes from the stag."
4,18,Surprise,"The tailor, who had watched the fight with astonishment, was still standing there motionless, when the stag in full career bounded up to him, and before he could escape, caught him up on his great horns."
4,19,Neutral,"He had not much time to collect his thoughts, for it went in a swift race over stock and stone, mountain and valley, wood and meadow."
4,20,Sadness,"He held with both hands to the tops of the horns, and resigned himself to his fate."
4,21,Neutral,"It seemed, however, to him just as if he were flying away."
4,22,Neutral,"At length the stag stopped in front of a wall of rock, and gently let the tailor down."
4,23,Neutral,"The tailor, more dead than alive, required a longer time than that to come to himself."
